At 1 training step | The loss is 10.982296 | Time taken for this step is 1.8193 seconds | Token per second: 9005.52 | Norm: 26.36 | lr: 0.000015
At 208 training step | The loss is 4.639721 | Time taken for this step is 0.2434 seconds | Token per second: 67307.17 | Norm: 1.61 | lr: 0.000361
At 209 training step | The loss is 4.698877 | Time taken for this step is 0.2296 seconds | Token per second: 71347.71 | Norm: 1.33 | lr: 0.000358
At 210 training step | The loss is 4.686874 | Time taken for this step is 0.2415 seconds | Token per second: 67831.90 | Norm: 1.55 | lr: 0.000356
At 211 training step | The loss is 4.603992 | Time taken for this step is 0.2342 seconds | Token per second: 69970.69 | Norm: 1.43 | lr: 0.000354
At 212 training step | The loss is 4.632994 | Time taken for this step is 0.2310 seconds | Token per second: 70923.50 | Norm: 1.23 | lr: 0.000351
At 213 training step | The loss is 4.956999 | Time taken for this step is 0.2145 seconds | Token per second: 76370.42 | Norm: 1.41 | lr: 0.000349
At 214 training step | The loss is 4.826418 | Time taken for this step is 0.2088 seconds | Token per second: 78464.27 | Norm: 1.27 | lr: 0.000346
At 215 training step | The loss is 4.666018 | Time taken for this step is 0.2369 seconds | Token per second: 69155.36 | Norm: 1.06 | lr: 0.000344
At 216 training step | The loss is 4.714868 | Time taken for this step is 0.2345 seconds | Token per second: 69869.67 | Norm: 1.16 | lr: 0.000342
At 217 training step | The loss is 4.659448 | Time taken for this step is 0.2356 seconds | Token per second: 69536.60 | Norm: 1.24 | lr: 0.000339
At 218 training step | The loss is 4.748400 | Time taken for this step is 0.1783 seconds | Token per second: 91897.62 | Norm: 1.13 | lr: 0.000337
At 219 training step | The loss is 4.594705 | Time taken for this step is 0.1669 seconds | Token per second: 98154.42 | Norm: 1.23 | lr: 0.000335
At 220 training step | The loss is 4.747119 | Time taken for this step is 0.1884 seconds | Token per second: 86961.91 | Norm: 1.40 | lr: 0.000332
At 221 training step | The loss is 4.965229 | Time taken for this step is 0.2123 seconds | Token per second: 77171.27 | Norm: 1.25 | lr: 0.000330
At 222 training step | The loss is 4.805054 | Time taken for this step is 0.2255 seconds | Token per second: 72651.91 | Norm: 1.23 | lr: 0.000328
At 223 training step | The loss is 4.617065 | Time taken for this step is 0.2328 seconds | Token per second: 70383.41 | Norm: 1.42 | lr: 0.000325
At 224 training step | The loss is 4.566021 | Time taken for this step is 0.2377 seconds | Token per second: 68914.78 | Norm: 1.27 | lr: 0.000323
At 225 training step | The loss is 4.702328 | Time taken for this step is 0.2410 seconds | Token per second: 67982.28 | Norm: 1.45 | lr: 0.000321
At 226 training step | The loss is 4.503496 | Time taken for this step is 0.2411 seconds | Token per second: 67956.26 | Norm: 1.19 | lr: 0.000318
At 227 training step | The loss is 4.674823 | Time taken for this step is 0.2407 seconds | Token per second: 68070.90 | Norm: 1.77 | lr: 0.000316
At 228 training step | The loss is 4.777004 | Time taken for this step is 0.2478 seconds | Token per second: 66106.10 | Norm: 1.52 | lr: 0.000314
At 229 training step | The loss is 4.509234 | Time taken for this step is 0.2431 seconds | Token per second: 67391.46 | Norm: 1.52 | lr: 0.000311
At 230 training step | The loss is 4.662009 | Time taken for this step is 0.2426 seconds | Token per second: 67536.64 | Norm: 1.37 | lr: 0.000309
At 231 training step | The loss is 4.531899 | Time taken for this step is 0.2469 seconds | Token per second: 66369.66 | Norm: 1.49 | lr: 0.000306
At 232 training step | The loss is 4.528710 | Time taken for this step is 0.2462 seconds | Token per second: 66545.89 | Norm: 1.50 | lr: 0.000304
At 233 training step | The loss is 4.690104 | Time taken for this step is 0.2446 seconds | Token per second: 66992.41 | Norm: 1.90 | lr: 0.000302
At 234 training step | The loss is 4.859767 | Time taken for this step is 0.2410 seconds | Token per second: 67972.12 | Norm: 1.71 | lr: 0.000299
At 235 training step | The loss is 4.595658 | Time taken for this step is 0.2452 seconds | Token per second: 66818.04 | Norm: 1.23 | lr: 0.000297
At 236 training step | The loss is 4.668172 | Time taken for this step is 0.2414 seconds | Token per second: 67870.22 | Norm: 2.03 | lr: 0.000295
At 237 training step | The loss is 4.654308 | Time taken for this step is 0.2411 seconds | Token per second: 67965.33 | Norm: 1.94 | lr: 0.000292
At 238 training step | The loss is 4.677106 | Time taken for this step is 0.2548 seconds | Token per second: 64310.72 | Norm: 1.63 | lr: 0.000290
At 239 training step | The loss is 4.606602 | Time taken for this step is 0.2462 seconds | Token per second: 66541.83 | Norm: 1.08 | lr: 0.000288
At 240 training step | The loss is 4.585049 | Time taken for this step is 0.2337 seconds | Token per second: 70119.34 | Norm: 1.41 | lr: 0.000285
At 241 training step | The loss is 4.843014 | Time taken for this step is 0.2369 seconds | Token per second: 69153.14 | Norm: 1.55 | lr: 0.000283
At 242 training step | The loss is 4.857207 | Time taken for this step is 0.2373 seconds | Token per second: 69051.75 | Norm: 1.62 | lr: 0.000281
At 243 training step | The loss is 4.628401 | Time taken for this step is 0.2352 seconds | Token per second: 69671.04 | Norm: 1.29 | lr: 0.000278
At 244 training step | The loss is 4.602917 | Time taken for this step is 0.2319 seconds | Token per second: 70647.88 | Norm: 1.26 | lr: 0.000276
At 245 training step | The loss is 4.528351 | Time taken for this step is 0.2307 seconds | Token per second: 71020.76 | Norm: 1.18 | lr: 0.000274
At 246 training step | The loss is 4.510258 | Time taken for this step is 0.2302 seconds | Token per second: 71176.12 | Norm: 1.46 | lr: 0.000272
At 247 training step | The loss is 4.374545 | Time taken for this step is 0.2342 seconds | Token per second: 69944.63 | Norm: 1.23 | lr: 0.000269
At 248 training step | The loss is 4.728909 | Time taken for this step is 0.2383 seconds | Token per second: 68751.45 | Norm: 1.47 | lr: 0.000267
At 249 training step | The loss is 4.591913 | Time taken for this step is 0.2339 seconds | Token per second: 70047.94 | Norm: 1.64 | lr: 0.000265
At 250 training step | The loss is 4.466413 | Time taken for this step is 0.2332 seconds | Token per second: 70250.52 | Norm: 1.40 | lr: 0.000262
At 251 training step | The loss is 4.563728 | Time taken for this step is 0.2234 seconds | Token per second: 73332.45 | Norm: 1.40 | lr: 0.000260
At 252 training step | The loss is 4.395193 | Time taken for this step is 0.1910 seconds | Token per second: 85769.51 | Norm: 1.57 | lr: 0.000258
At 253 training step | The loss is 4.463978 | Time taken for this step is 0.1750 seconds | Token per second: 93606.05 | Norm: 1.52 | lr: 0.000256
At 254 training step | The loss is 4.839541 | Time taken for this step is 0.2187 seconds | Token per second: 74904.08 | Norm: 1.59 | lr: 0.000253
At 255 training step | The loss is 4.726656 | Time taken for this step is 0.2197 seconds | Token per second: 74579.32 | Norm: 1.45 | lr: 0.000251
At 256 training step | The loss is 4.518284 | Time taken for this step is 0.1931 seconds | Token per second: 84855.10 | Norm: 1.53 | lr: 0.000249
At 257 training step | The loss is 4.660318 | Time taken for this step is 0.1889 seconds | Token per second: 86735.48 | Norm: 1.48 | lr: 0.000247
At 258 training step | The loss is 4.602916 | Time taken for this step is 0.1982 seconds | Token per second: 82671.94 | Norm: 1.36 | lr: 0.000244
At 259 training step | The loss is 4.585441 | Time taken for this step is 0.1850 seconds | Token per second: 88575.20 | Norm: 1.20 | lr: 0.000242
At 260 training step | The loss is 4.457826 | Time taken for this step is 0.2030 seconds | Token per second: 80720.71 | Norm: 1.39 | lr: 0.000240
At 261 training step | The loss is 4.626312 | Time taken for this step is 0.2076 seconds | Token per second: 78904.28 | Norm: 1.37 | lr: 0.000238
At 262 training step | The loss is 4.833413 | Time taken for this step is 0.2324 seconds | Token per second: 70508.78 | Norm: 1.22 | lr: 0.000235
At 263 training step | The loss is 4.683051 | Time taken for this step is 0.2366 seconds | Token per second: 69248.88 | Norm: 1.32 | lr: 0.000233
At 264 training step | The loss is 4.421720 | Time taken for this step is 0.2269 seconds | Token per second: 72212.39 | Norm: 1.63 | lr: 0.000231
At 265 training step | The loss is 4.429795 | Time taken for this step is 0.2272 seconds | Token per second: 72115.09 | Norm: 1.41 | lr: 0.000229
At 266 training step | The loss is 4.482387 | Time taken for this step is 0.2450 seconds | Token per second: 66865.11 | Norm: 1.17 | lr: 0.000227
At 267 training step | The loss is 4.353723 | Time taken for this step is 0.2118 seconds | Token per second: 77351.69 | Norm: 1.42 | lr: 0.000225
At 268 training step | The loss is 4.435246 | Time taken for this step is 0.2282 seconds | Token per second: 71802.01 | Norm: 1.63 | lr: 0.000222
At 269 training step | The loss is 4.641620 | Time taken for this step is 0.2333 seconds | Token per second: 70235.51 | Norm: 1.77 | lr: 0.000220
At 270 training step | The loss is 4.390326 | Time taken for this step is 0.2331 seconds | Token per second: 70274.94 | Norm: 1.33 | lr: 0.000218
At 271 training step | The loss is 4.461951 | Time taken for this step is 0.2393 seconds | Token per second: 68474.61 | Norm: 1.10 | lr: 0.000216
At 272 training step | The loss is 4.438403 | Time taken for this step is 0.2494 seconds | Token per second: 65680.51 | Norm: 1.63 | lr: 0.000214
At 273 training step | The loss is 4.408772 | Time taken for this step is 0.2452 seconds | Token per second: 66831.81 | Norm: 1.59 | lr: 0.000212
At 274 training step | The loss is 4.463552 | Time taken for this step is 0.2413 seconds | Token per second: 67912.74 | Norm: 1.75 | lr: 0.000210
At 275 training step | The loss is 4.743720 | Time taken for this step is 0.2543 seconds | Token per second: 64427.03 | Norm: 1.21 | lr: 0.000207
At 276 training step | The loss is 4.535386 | Time taken for this step is 0.2391 seconds | Token per second: 68521.79 | Norm: 1.17 | lr: 0.000205
At 277 training step | The loss is 4.559197 | Time taken for this step is 0.2431 seconds | Token per second: 67393.84 | Norm: 1.60 | lr: 0.000203
At 278 training step | The loss is 4.567154 | Time taken for this step is 0.2375 seconds | Token per second: 68991.03 | Norm: 1.65 | lr: 0.000201
At 279 training step | The loss is 4.464445 | Time taken for this step is 0.2362 seconds | Token per second: 69358.83 | Norm: 1.37 | lr: 0.000199
At 280 training step | The loss is 4.516059 | Time taken for this step is 0.2307 seconds | Token per second: 71015.48 | Norm: 1.71 | lr: 0.000197
At 281 training step | The loss is 4.440264 | Time taken for this step is 0.2360 seconds | Token per second: 69414.52 | Norm: 1.49 | lr: 0.000195
At 282 training step | The loss is 4.637597 | Time taken for this step is 0.2291 seconds | Token per second: 71518.42 | Norm: 1.48 | lr: 0.000193
At 283 training step | The loss is 4.758074 | Time taken for this step is 0.2466 seconds | Token per second: 66426.12 | Norm: 1.52 | lr: 0.000191
At 284 training step | The loss is 4.578028 | Time taken for this step is 0.2202 seconds | Token per second: 74389.44 | Norm: 1.29 | lr: 0.000189
At 285 training step | The loss is 4.375453 | Time taken for this step is 0.2433 seconds | Token per second: 67329.06 | Norm: 1.22 | lr: 0.000187
At 286 training step | The loss is 4.321638 | Time taken for this step is 0.2328 seconds | Token per second: 70391.20 | Norm: 1.17 | lr: 0.000185
At 287 training step | The loss is 4.360886 | Time taken for this step is 0.2339 seconds | Token per second: 70061.08 | Norm: 1.11 | lr: 0.000183
At 288 training step | The loss is 4.131089 | Time taken for this step is 0.2316 seconds | Token per second: 70738.86 | Norm: 1.03 | lr: 0.000181
At 289 training step | The loss is 4.549265 | Time taken for this step is 0.2293 seconds | Token per second: 71439.76 | Norm: 1.01 | lr: 0.000179
At 290 training step | The loss is 4.504957 | Time taken for this step is 0.2463 seconds | Token per second: 66529.91 | Norm: 1.33 | lr: 0.000177
At 291 training step | The loss is 4.223996 | Time taken for this step is 0.2504 seconds | Token per second: 65439.08 | Norm: 1.37 | lr: 0.000175
At 292 training step | The loss is 4.397402 | Time taken for this step is 0.2459 seconds | Token per second: 66628.15 | Norm: 1.10 | lr: 0.000173
At 293 training step | The loss is 4.272322 | Time taken for this step is 0.2364 seconds | Token per second: 69307.62 | Norm: 1.10 | lr: 0.000171
At 294 training step | The loss is 4.328625 | Time taken for this step is 0.2419 seconds | Token per second: 67738.96 | Norm: 1.19 | lr: 0.000169
At 295 training step | The loss is 4.492367 | Time taken for this step is 0.2472 seconds | Token per second: 66288.16 | Norm: 1.23 | lr: 0.000168
At 296 training step | The loss is 4.586625 | Time taken for this step is 0.2422 seconds | Token per second: 67656.39 | Norm: 1.13 | lr: 0.000166
At 297 training step | The loss is 4.350883 | Time taken for this step is 0.2357 seconds | Token per second: 69520.49 | Norm: 1.10 | lr: 0.000164
At 298 training step | The loss is 4.489018 | Time taken for this step is 0.2451 seconds | Token per second: 66852.03 | Norm: 1.31 | lr: 0.000162
At 299 training step | The loss is 4.438484 | Time taken for this step is 0.2358 seconds | Token per second: 69483.80 | Norm: 1.36 | lr: 0.000160
At 300 training step | The loss is 4.478125 | Time taken for this step is 0.2202 seconds | Token per second: 74405.07 | Norm: 1.02 | lr: 0.000158
At 301 training step | The loss is 4.373254 | Time taken for this step is 0.2099 seconds | Token per second: 78070.89 | Norm: 1.13 | lr: 0.000156
At 302 training step | The loss is 4.437708 | Time taken for this step is 0.2150 seconds | Token per second: 76206.71 | Norm: 1.76 | lr: 0.000155
At 303 training step | The loss is 4.716354 | Time taken for this step is 0.2123 seconds | Token per second: 77163.13 | Norm: 2.19 | lr: 0.000153
At 304 training step | The loss is 4.628822 | Time taken for this step is 0.1937 seconds | Token per second: 84600.10 | Norm: 1.71 | lr: 0.000151
At 305 training step | The loss is 4.326791 | Time taken for this step is 0.2080 seconds | Token per second: 78754.36 | Norm: 1.13 | lr: 0.000149
At 306 training step | The loss is 4.348635 | Time taken for this step is 0.2269 seconds | Token per second: 72194.87 | Norm: 1.36 | lr: 0.000148
At 307 training step | The loss is 4.341092 | Time taken for this step is 0.2306 seconds | Token per second: 71036.91 | Norm: 1.48 | lr: 0.000146
At 308 training step | The loss is 4.254910 | Time taken for this step is 0.2293 seconds | Token per second: 71452.31 | Norm: 1.50 | lr: 0.000144
At 309 training step | The loss is 4.183946 | Time taken for this step is 0.2327 seconds | Token per second: 70409.88 | Norm: 1.38 | lr: 0.000142
At 310 training step | The loss is 4.477197 | Time taken for this step is 0.2466 seconds | Token per second: 66448.15 | Norm: 1.36 | lr: 0.000141
At 311 training step | The loss is 4.361951 | Time taken for this step is 0.2438 seconds | Token per second: 67190.62 | Norm: 1.58 | lr: 0.000139
At 312 training step | The loss is 4.283182 | Time taken for this step is 0.2462 seconds | Token per second: 66546.02 | Norm: 1.24 | lr: 0.000137
At 313 training step | The loss is 4.308376 | Time taken for this step is 0.2468 seconds | Token per second: 66384.60 | Norm: 1.15 | lr: 0.000136
At 314 training step | The loss is 4.174569 | Time taken for this step is 0.2463 seconds | Token per second: 66530.23 | Norm: 1.19 | lr: 0.000134
At 315 training step | The loss is 4.226474 | Time taken for this step is 0.2424 seconds | Token per second: 67586.59 | Norm: 1.22 | lr: 0.000133
At 316 training step | The loss is 4.569922 | Time taken for this step is 0.2524 seconds | Token per second: 64912.73 | Norm: 1.14 | lr: 0.000131
At 317 training step | The loss is 4.445690 | Time taken for this step is 0.2412 seconds | Token per second: 67928.25 | Norm: 1.40 | lr: 0.000129
At 318 training step | The loss is 4.316285 | Time taken for this step is 0.2453 seconds | Token per second: 66799.52 | Norm: 1.37 | lr: 0.000128
At 319 training step | The loss is 4.401872 | Time taken for this step is 0.2478 seconds | Token per second: 66120.03 | Norm: 1.29 | lr: 0.000126
At 320 training step | The loss is 4.363632 | Time taken for this step is 0.2606 seconds | Token per second: 62874.30 | Norm: 1.10 | lr: 0.000125
At 321 training step | The loss is 4.400007 | Time taken for this step is 0.2437 seconds | Token per second: 67222.70 | Norm: 1.49 | lr: 0.000123
At 322 training step | The loss is 4.280987 | Time taken for this step is 0.2396 seconds | Token per second: 68369.15 | Norm: 1.78 | lr: 0.000122
At 323 training step | The loss is 4.487550 | Time taken for this step is 0.2394 seconds | Token per second: 68441.88 | Norm: 1.52 | lr: 0.000120
At 324 training step | The loss is 4.629703 | Time taken for this step is 0.2373 seconds | Token per second: 69037.12 | Norm: 1.21 | lr: 0.000119
At 325 training step | The loss is 4.460464 | Time taken for this step is 0.2341 seconds | Token per second: 69989.08 | Norm: 0.93 | lr: 0.000117
At 326 training step | The loss is 4.259162 | Time taken for this step is 0.2303 seconds | Token per second: 71130.22 | Norm: 1.34 | lr: 0.000116
At 327 training step | The loss is 4.154480 | Time taken for this step is 0.2434 seconds | Token per second: 67300.78 | Norm: 1.34 | lr: 0.000114
At 328 training step | The loss is 4.286387 | Time taken for this step is 0.2346 seconds | Token per second: 69832.75 | Norm: 1.37 | lr: 0.000113
At 329 training step | The loss is 4.156808 | Time taken for this step is 0.2418 seconds | Token per second: 67769.68 | Norm: 1.10 | lr: 0.000112
At 330 training step | The loss is 4.242395 | Time taken for this step is 0.2454 seconds | Token per second: 66755.98 | Norm: 1.02 | lr: 0.000110
At 331 training step | The loss is 4.414396 | Time taken for this step is 0.2333 seconds | Token per second: 70236.95 | Norm: 1.00 | lr: 0.000109
At 332 training step | The loss is 4.114682 | Time taken for this step is 0.2287 seconds | Token per second: 71638.01 | Norm: 1.31 | lr: 0.000107
At 333 training step | The loss is 4.291543 | Time taken for this step is 0.2266 seconds | Token per second: 72315.66 | Norm: 1.40 | lr: 0.000106
At 334 training step | The loss is 4.182412 | Time taken for this step is 0.2272 seconds | Token per second: 72112.59 | Norm: 1.51 | lr: 0.000105
At 335 training step | The loss is 4.101964 | Time taken for this step is 0.2334 seconds | Token per second: 70185.22 | Norm: 1.29 | lr: 0.000104
At 336 training step | The loss is 4.262097 | Time taken for this step is 0.2153 seconds | Token per second: 76082.68 | Norm: 1.11 | lr: 0.000102
At 337 training step | The loss is 4.476236 | Time taken for this step is 0.1879 seconds | Token per second: 87199.16 | Norm: 0.97 | lr: 0.000101
At 338 training step | The loss is 4.290723 | Time taken for this step is 0.2013 seconds | Token per second: 81377.50 | Norm: 1.35 | lr: 0.000100
At 339 training step | The loss is 4.384150 | Time taken for this step is 0.2135 seconds | Token per second: 76737.04 | Norm: 1.85 | lr: 0.000099
At 340 training step | The loss is 4.326092 | Time taken for this step is 0.2138 seconds | Token per second: 76625.21 | Norm: 1.96 | lr: 0.000097
At 341 training step | The loss is 4.301394 | Time taken for this step is 0.1883 seconds | Token per second: 87003.97 | Norm: 1.66 | lr: 0.000096
At 342 training step | The loss is 4.339501 | Time taken for this step is 0.2146 seconds | Token per second: 76348.19 | Norm: 1.34 | lr: 0.000095
At 343 training step | The loss is 4.277759 | Time taken for this step is 0.2239 seconds | Token per second: 73175.97 | Norm: 1.35 | lr: 0.000094
At 344 training step | The loss is 4.489603 | Time taken for this step is 0.2391 seconds | Token per second: 68518.44 | Norm: 1.52 | lr: 0.000093
At 345 training step | The loss is 4.545656 | Time taken for this step is 0.2170 seconds | Token per second: 75511.51 | Norm: 1.65 | lr: 0.000092
At 346 training step | The loss is 4.314347 | Time taken for this step is 0.2087 seconds | Token per second: 78495.73 | Norm: 1.45 | lr: 0.000091
At 347 training step | The loss is 4.177754 | Time taken for this step is 0.1998 seconds | Token per second: 81993.09 | Norm: 1.41 | lr: 0.000089
At 348 training step | The loss is 4.180029 | Time taken for this step is 0.2056 seconds | Token per second: 79700.17 | Norm: 1.10 | lr: 0.000088
At 349 training step | The loss is 4.158543 | Time taken for this step is 0.2067 seconds | Token per second: 79279.51 | Norm: 1.15 | lr: 0.000087
At 350 training step | The loss is 3.940659 | Time taken for this step is 0.2262 seconds | Token per second: 72444.96 | Norm: 1.13 | lr: 0.000086
At 351 training step | The loss is 4.356871 | Time taken for this step is 0.2321 seconds | Token per second: 70578.51 | Norm: 1.45 | lr: 0.000085
At 352 training step | The loss is 4.319088 | Time taken for this step is 0.2260 seconds | Token per second: 72499.53 | Norm: 1.62 | lr: 0.000084
At 353 training step | The loss is 4.075547 | Time taken for this step is 0.2295 seconds | Token per second: 71383.14 | Norm: 1.42 | lr: 0.000083
At 354 training step | The loss is 4.224111 | Time taken for this step is 0.2374 seconds | Token per second: 69005.50 | Norm: 1.20 | lr: 0.000082
At 355 training step | The loss is 4.084371 | Time taken for this step is 0.2386 seconds | Token per second: 68661.87 | Norm: 1.35 | lr: 0.000081
At 356 training step | The loss is 4.138883 | Time taken for this step is 0.2396 seconds | Token per second: 68377.93 | Norm: 1.50 | lr: 0.000081
At 357 training step | The loss is 4.391362 | Time taken for this step is 0.2404 seconds | Token per second: 68166.37 | Norm: 1.67 | lr: 0.000080
At 358 training step | The loss is 4.426204 | Time taken for this step is 0.2404 seconds | Token per second: 68147.11 | Norm: 1.61 | lr: 0.000079
At 359 training step | The loss is 4.210773 | Time taken for this step is 0.2400 seconds | Token per second: 68276.43 | Norm: 1.45 | lr: 0.000078
At 360 training step | The loss is 4.310127 | Time taken for this step is 0.2414 seconds | Token per second: 67884.23 | Norm: 1.22 | lr: 0.000077
At 361 training step | The loss is 4.296892 | Time taken for this step is 0.2409 seconds | Token per second: 68017.87 | Norm: 1.23 | lr: 0.000076
At 362 training step | The loss is 4.264156 | Time taken for this step is 0.2412 seconds | Token per second: 67924.56 | Norm: 1.48 | lr: 0.000075
At 363 training step | The loss is 4.226299 | Time taken for this step is 0.2399 seconds | Token per second: 68300.05 | Norm: 1.48 | lr: 0.000075
At 364 training step | The loss is 4.316504 | Time taken for this step is 0.2404 seconds | Token per second: 68146.23 | Norm: 1.54 | lr: 0.000074
At 365 training step | The loss is 4.530140 | Time taken for this step is 0.2405 seconds | Token per second: 68131.64 | Norm: 1.60 | lr: 0.000073
At 366 training step | The loss is 4.437137 | Time taken for this step is 0.2399 seconds | Token per second: 68286.95 | Norm: 1.51 | lr: 0.000072
At 367 training step | The loss is 4.123712 | Time taken for this step is 0.2404 seconds | Token per second: 68165.36 | Norm: 1.36 | lr: 0.000072
At 368 training step | The loss is 4.145321 | Time taken for this step is 0.2404 seconds | Token per second: 68156.30 | Norm: 1.49 | lr: 0.000071
At 369 training step | The loss is 4.182085 | Time taken for this step is 0.2368 seconds | Token per second: 69189.41 | Norm: 1.43 | lr: 0.000070
At 370 training step | The loss is 4.067786 | Time taken for this step is 0.2403 seconds | Token per second: 68170.70 | Norm: 1.39 | lr: 0.000070
At 371 training step | The loss is 4.090888 | Time taken for this step is 0.2367 seconds | Token per second: 69209.48 | Norm: 1.32 | lr: 0.000069
At 372 training step | The loss is 4.267904 | Time taken for this step is 0.2448 seconds | Token per second: 66922.34 | Norm: 1.31 | lr: 0.000069
At 373 training step | The loss is 4.122134 | Time taken for this step is 0.2286 seconds | Token per second: 71672.23 | Norm: 1.53 | lr: 0.000068
At 374 training step | The loss is 4.153049 | Time taken for this step is 0.2274 seconds | Token per second: 72063.89 | Norm: 1.55 | lr: 0.000067
At 375 training step | The loss is 4.108336 | Time taken for this step is 0.2270 seconds | Token per second: 72161.05 | Norm: 1.63 | lr: 0.000067
At 376 training step | The loss is 4.080900 | Time taken for this step is 0.2287 seconds | Token per second: 71627.70 | Norm: 1.46 | lr: 0.000066
At 377 training step | The loss is 4.064695 | Time taken for this step is 0.2411 seconds | Token per second: 67953.64 | Norm: 1.33 | lr: 0.000066
At 378 training step | The loss is 4.411272 | Time taken for this step is 0.2409 seconds | Token per second: 67999.30 | Norm: 1.27 | lr: 0.000065
At 379 training step | The loss is 4.300597 | Time taken for this step is 0.2398 seconds | Token per second: 68325.51 | Norm: 1.21 | lr: 0.000065
At 380 training step | The loss is 4.204745 | Time taken for this step is 0.2397 seconds | Token per second: 68351.34 | Norm: 1.24 | lr: 0.000065
At 381 training step | The loss is 4.264465 | Time taken for this step is 0.2405 seconds | Token per second: 68114.28 | Norm: 1.19 | lr: 0.000064
At 382 training step | The loss is 4.174883 | Time taken for this step is 0.2410 seconds | Token per second: 67973.27 | Norm: 1.12 | lr: 0.000064
At 383 training step | The loss is 4.296166 | Time taken for this step is 0.2412 seconds | Token per second: 67921.33 | Norm: 1.21 | lr: 0.000063
At 384 training step | The loss is 4.159542 | Time taken for this step is 0.2415 seconds | Token per second: 67856.41 | Norm: 1.36 | lr: 0.000063
At 385 training step | The loss is 4.317623 | Time taken for this step is 0.2393 seconds | Token per second: 68471.27 | Norm: 1.41 | lr: 0.000063
At 386 training step | The loss is 4.508664 | Time taken for this step is 0.2356 seconds | Token per second: 69546.10 | Norm: 1.46 | lr: 0.000062
At 387 training step | The loss is 4.320370 | Time taken for this step is 0.2052 seconds | Token per second: 79852.05 | Norm: 1.40 | lr: 0.000062
At 388 training step | The loss is 4.064951 | Time taken for this step is 0.2132 seconds | Token per second: 76844.99 | Norm: 1.44 | lr: 0.000062
At 389 training step | The loss is 4.016351 | Time taken for this step is 0.2056 seconds | Token per second: 79694.53 | Norm: 1.26 | lr: 0.000061
At 390 training step | The loss is 4.140199 | Time taken for this step is 0.2134 seconds | Token per second: 76769.53 | Norm: 1.25 | lr: 0.000061
At 391 training step | The loss is 3.932034 | Time taken for this step is 0.2032 seconds | Token per second: 80614.27 | Norm: 1.11 | lr: 0.000061
At 392 training step | The loss is 4.157802 | Time taken for this step is 0.2042 seconds | Token per second: 80229.62 | Norm: 1.17 | lr: 0.000061
At 393 training step | The loss is 4.253576 | Time taken for this step is 0.2167 seconds | Token per second: 75593.91 | Norm: 1.18 | lr: 0.000061
At 394 training step | The loss is 3.997561 | Time taken for this step is 0.2223 seconds | Token per second: 73716.97 | Norm: 1.19 | lr: 0.000061
At 395 training step | The loss is 4.172789 | Time taken for this step is 0.2231 seconds | Token per second: 73436.92 | Norm: 1.47 | lr: 0.000060
At 396 training step | The loss is 4.051748 | Time taken for this step is 0.2268 seconds | Token per second: 72236.23 | Norm: 1.85 | lr: 0.000060
At 397 training step | The loss is 4.071507 | Time taken for this step is 0.2261 seconds | Token per second: 72463.14 | Norm: 1.92 | lr: 0.000060
At 398 training step | The loss is 4.181679 | Time taken for this step is 0.2262 seconds | Token per second: 72416.71 | Norm: 1.87 | lr: 0.000060
At 399 training step | The loss is 4.374083 | Time taken for this step is 0.2278 seconds | Token per second: 71933.69 | Norm: 1.80 | lr: 0.000060
At 400 training step | The loss is 4.143820 | Time taken for this step is 0.2299 seconds | Token per second: 71270.53 | Norm: 1.63 | lr: 0.000060
